roman,titreLabel,authorLabel
http://www.wikidata.org/entity/Q107400936,الملف 42,Abdelmajid Sebbata
http://www.wikidata.org/entity/Q107596125,,Alison Stine
http://www.wikidata.org/entity/Q107647715,,Denise Mina
http://www.wikidata.org/entity/Q107655928,,Sabda Armandio
http://www.wikidata.org/entity/Q107681735,Swimming with Jonah : a novel,Audrey Schulman
http://www.wikidata.org/entity/Q107988234,"Detransition, Baby",Torrey Peters
http://www.wikidata.org/entity/Q108074725,Schneeschwestern,Matthias Wittekindt
http://www.wikidata.org/entity/Q108208219,The Voice,Gabriel Okara
http://www.wikidata.org/entity/Q108377484,The Spider King’s Daughter,Chibundu Onuzo
http://www.wikidata.org/entity/Q108392233,Head above Water,Buchi Emecheta
http://www.wikidata.org/entity/Q108392233,Head above Water,Buchi Emecheta
http://www.wikidata.org/entity/Q108444422,In the ditch,Buchi Emecheta
http://www.wikidata.org/entity/Q108718502,,Susanne Saygin
http://www.wikidata.org/entity/Q108747057,,Ramón Gómez de la Serna
http://www.wikidata.org/entity/Q108860788,Dwa bieguny,Eliza Orzeszkowa
http://www.wikidata.org/entity/Q109006741,,Honoré de Balzac
http://www.wikidata.org/entity/Q109044081,My Demon's Name Is Ed,Danah Khalil
http://www.wikidata.org/entity/Q109046208,,
http://www.wikidata.org/entity/Q109051138,,Christina Kilbourne
http://www.wikidata.org/entity/Q109081333,,Lisa Harrington
http://www.wikidata.org/entity/Q109099522,On Ajayi Crowther Street,Elnathan John
http://www.wikidata.org/entity/Q109099827,The Chibok Girls,Helon Habila
http://www.wikidata.org/entity/Q109141366,,Leanne Simpson
http://www.wikidata.org/entity/Q109236375,Naira power,Buchi Emecheta
http://www.wikidata.org/entity/Q109311428,Any Way the Wind Blows,Rainbow Rowell
http://www.wikidata.org/entity/Q109343069,人世间,Liang Xiaosheng
http://www.wikidata.org/entity/Q109345199,,Peter Tieryas
http://www.wikidata.org/entity/Q109346837,,Nkem Nwankwo
http://www.wikidata.org/entity/Q109359462,,Kyūsaku Yumeno
http://www.wikidata.org/entity/Q109359575,,Yū Anekōji
http://www.wikidata.org/entity/Q109359801,,Kō Machida
http://www.wikidata.org/entity/Q109360121,,Shirō Kuro
http://www.wikidata.org/entity/Q109360763,,Kazuo Hirotsu
http://www.wikidata.org/entity/Q109360856,,Nobuo Kojima
http://www.wikidata.org/entity/Q109361271,,Kyūsaku Yumeno
http://www.wikidata.org/entity/Q109361397,,Tsumao Awasaka
http://www.wikidata.org/entity/Q109361641,,
http://www.wikidata.org/entity/Q109362346,,Yoichi Funado
http://www.wikidata.org/entity/Q109362671,,Yoichi Funado
http://www.wikidata.org/entity/Q109362938,この気持ちもいつか忘れる,Yoru Sumino
http://www.wikidata.org/entity/Q109363921,,Mie Takase
http://www.wikidata.org/entity/Q109364341,,Shō Shibata
http://www.wikidata.org/entity/Q109364343,,Abe Kōbō
http://www.wikidata.org/entity/Q109364461,,
http://www.wikidata.org/entity/Q109365321,,Kōji Abe
http://www.wikidata.org/entity/Q109366059,,Kyotaro Nishimura
http://www.wikidata.org/entity/Q109366060,,Nowaki Fukamidori
http://www.wikidata.org/entity/Q109366078,,Takatarō Kigi
http://www.wikidata.org/entity/Q109367405,,
http://www.wikidata.org/entity/Q109367877,,Yoichi Funado
http://www.wikidata.org/entity/Q109368324,,Junjō Shindō
http://www.wikidata.org/entity/Q109408499,"Prinz William, Maximilian Minsky und ich",Holly-Jane Rahlens
http://www.wikidata.org/entity/Q109409373,,Susan Kreller
http://www.wikidata.org/entity/Q109431206,,Nhật Ánh Nguyêñ
http://www.wikidata.org/entity/Q109432947,,Ahmad Tohari
http://www.wikidata.org/entity/Q109434200,Adriana: Labirin Cinta di Kilometer Nol,Fajar Nugros
http://www.wikidata.org/entity/Q109436250,Quando le montagne cantano,Nguyễn Phan Quế Mai
http://www.wikidata.org/entity/Q109447769,Skin of the Sea,Natasha Bowen
http://www.wikidata.org/entity/Q109594421,,
http://www.wikidata.org/entity/Q109594514,,
http://www.wikidata.org/entity/Q109595281,,
http://www.wikidata.org/entity/Q109595463,,
http://www.wikidata.org/entity/Q109596173,,
http://www.wikidata.org/entity/Q109596561,,
http://www.wikidata.org/entity/Q109596656,,Shinzō Mitsuda
http://www.wikidata.org/entity/Q109596667,,Takashi Yanase
http://www.wikidata.org/entity/Q109596677,,
http://www.wikidata.org/entity/Q109596874,,Manabu Makime
http://www.wikidata.org/entity/Q109596965,,Hideyuki Kikuchi
http://www.wikidata.org/entity/Q109597002,,Brian Lumley
http://www.wikidata.org/entity/Q109597442,,Shō Tatsumiya
http://www.wikidata.org/entity/Q109597819,,Kaoru Yukinari
http://www.wikidata.org/entity/Q109598486,,Kazuki Kaneshiro
http://www.wikidata.org/entity/Q109599140,,
http://www.wikidata.org/entity/Q109599257,,Ryūnosuke Akutagawa
http://www.wikidata.org/entity/Q109599464,電車を止めるな!,
http://www.wikidata.org/entity/Q109599777,,Fumie Kondō
http://www.wikidata.org/entity/Q109599944,,Madoka Takadono
http://www.wikidata.org/entity/Q109599972,,Masahiko Shimada
http://www.wikidata.org/entity/Q109600734,,Michiyo Kikuta
http://www.wikidata.org/entity/Q109600856,,Yang Sok-il
http://www.wikidata.org/entity/Q109601278,,
http://www.wikidata.org/entity/Q109601859,,Osamu Dazai
http://www.wikidata.org/entity/Q109601865,,Masahiro Imamura
http://www.wikidata.org/entity/Q109603288,,Nishio Ishin
http://www.wikidata.org/entity/Q124080874,,L. T. Meade
http://www.wikidata.org/entity/Q124080875,,William Gordon Stables
http://www.wikidata.org/entity/Q124080876,,Mrs J. H. Riddell
http://www.wikidata.org/entity/Q124080877,,David Christie Murray
http://www.wikidata.org/entity/Q124080879,,George Gissing
http://www.wikidata.org/entity/Q124080880,,Margaret Wolfe Hungerford
http://www.wikidata.org/entity/Q124080881,,Edwin Whelpton
http://www.wikidata.org/entity/Q124080882,,Tom Bevan
http://www.wikidata.org/entity/Q124080883,,Henrietta Eliza Vaughan Stannard
http://www.wikidata.org/entity/Q124080884,,Mary Crawford Fraser
http://www.wikidata.org/entity/Q124080885,,Margaret Wolfe Hungerford
http://www.wikidata.org/entity/Q124080886,,Sarah Tytler
http://www.wikidata.org/entity/Q124080887,,Ada Cambridge
http://www.wikidata.org/entity/Q124080888,,Hamlin Garland
http://www.wikidata.org/entity/Q124080889,,Margaret Oliphant
http://www.wikidata.org/entity/Q124080890,,Margaret Roberts
http://www.wikidata.org/entity/Q124080891,,Florence Marryat
http://www.wikidata.org/entity/Q124080892,,Clara Lemore
http://www.wikidata.org/entity/Q124080893,,Meta Orred
http://www.wikidata.org/entity/Q124080894,,Fred Whishaw
http://www.wikidata.org/entity/Q124080895,,Mary E. Mann
http://www.wikidata.org/entity/Q124080896,,John Buchan
http://www.wikidata.org/entity/Q124080897,,Mary Linskill
http://www.wikidata.org/entity/Q124080898,,William L. Alden
http://www.wikidata.org/entity/Q124080899,,Mrs. Lovett Cameron
http://www.wikidata.org/entity/Q124080900,,Georgina Drewry
http://www.wikidata.org/entity/Q124080901,,Annie Hall Cudlip
http://www.wikidata.org/entity/Q124080902,,Harriette Smythies
http://www.wikidata.org/entity/Q124080903,,Florence Warden
http://www.wikidata.org/entity/Q124080904,,Sarah Tytler
http://www.wikidata.org/entity/Q124080905,,Mrs. Lovett Cameron
http://www.wikidata.org/entity/Q124080906,,May Agnes Fleming
http://www.wikidata.org/entity/Q124080907,,Margaret Wolfe Hungerford
http://www.wikidata.org/entity/Q124080908,,Mrs. Alexander Fraser
http://www.wikidata.org/entity/Q124080909,,William Le Queux
http://www.wikidata.org/entity/Q124080910,,Henrietta Eliza Vaughan Stannard
http://www.wikidata.org/entity/Q124080911,,Annie Charlotte Catharine Aldrich
http://www.wikidata.org/entity/Q124080912,,Margaret Wolfe Hungerford
http://www.wikidata.org/entity/Q124080913,,Bart Kennedy
http://www.wikidata.org/entity/Q124080914,,Eleanora Vynne
http://www.wikidata.org/entity/Q124080915,,William Edward Norris
http://www.wikidata.org/entity/Q124080916,,Margaret Harkness
http://www.wikidata.org/entity/Q124080917,,Jessie Fothergill
http://www.wikidata.org/entity/Q124080918,,George Alfred Henty
http://www.wikidata.org/entity/Q124080919,,Ada Cambridge
http://www.wikidata.org/entity/Q124080920,,Robert Williams Buchanan
http://www.wikidata.org/entity/Q124080921,,Caroline Lucy Scott
http://www.wikidata.org/entity/Q124080922,,Fergus Hume
http://www.wikidata.org/entity/Q124080924,,George Rose
http://www.wikidata.org/entity/Q124080925,,Louisa Baldwin
http://www.wikidata.org/entity/Q124080927,,George Rose
http://www.wikidata.org/entity/Q124080928,,C. J. Cutcliffe Hyne
http://www.wikidata.org/entity/Q124080929,,Dorothy Boulger
http://www.wikidata.org/entity/Q124080930,,Mrs. Alexander Fraser
http://www.wikidata.org/entity/Q124080931,,Ada Cambridge
http://www.wikidata.org/entity/Q124080932,,Mary Angela Dickens
http://www.wikidata.org/entity/Q124080933,,Fergus Hume
http://www.wikidata.org/entity/Q124080934,,Bret Harte
http://www.wikidata.org/entity/Q124080935,,E. Phillips Oppenheim
http://www.wikidata.org/entity/Q124080936,,Emily Lawless
http://www.wikidata.org/entity/Q124080937,,John Alexander Steuart
http://www.wikidata.org/entity/Q124080938,,Guy Boothby
http://www.wikidata.org/entity/Q124080939,,Matilda Mackarness
http://www.wikidata.org/entity/Q124080940,,Hesba Stretton
http://www.wikidata.org/entity/Q124080941,,Adolphus Pohl
http://www.wikidata.org/entity/Q124080942,,Alice Comyns Carr
http://www.wikidata.org/entity/Q124080943,,George Paston
http://www.wikidata.org/entity/Q124080944,,Laurence Housman
http://www.wikidata.org/entity/Q124080945,,Mrs. Alexander Fraser
http://www.wikidata.org/entity/Q124080946,,William Fraser Rae
http://www.wikidata.org/entity/Q124080949,,James Payn
http://www.wikidata.org/entity/Q124080952,,Silvester Horne
http://www.wikidata.org/entity/Q124080953,,Charlotte Despard
http://www.wikidata.org/entity/Q124080954,,Joseph Molloy
http://www.wikidata.org/entity/Q124080955,,Elinor Louisa Huddart
http://www.wikidata.org/entity/Q124080956,,Elizabeth Owens Blackburne
http://www.wikidata.org/entity/Q124080957,,Archer Philip Crouch
http://www.wikidata.org/entity/Q124080959,,Charlotte Mary Yonge
http://www.wikidata.org/entity/Q124080960,,Joseph Hatton
http://www.wikidata.org/entity/Q124080961,,Florence Marryat
http://www.wikidata.org/entity/Q124080962,,E. Phillips Oppenheim
http://www.wikidata.org/entity/Q124080963,,Andrew Lang
http://www.wikidata.org/entity/Q124080964,,Algernon Gissing
http://www.wikidata.org/entity/Q124080965,,Samuel Page Widnall
http://www.wikidata.org/entity/Q124080966,,Anne Crawford
http://www.wikidata.org/entity/Q124080967,,Henrietta Eliza Vaughan Stannard
http://www.wikidata.org/entity/Q124080968,,Christabel Coleridge
http://www.wikidata.org/entity/Q124080969,,Amélie Claire Leroy
http://www.wikidata.org/entity/Q124080970,,Catherine Ray
http://www.wikidata.org/entity/Q124080971,,William Clery
http://www.wikidata.org/entity/Q124080972,,Edgar Fawcett
http://www.wikidata.org/entity/Q124080973,,Iza Duffus Hardy
http://www.wikidata.org/entity/Q124080974,,Thomas A. Pinkerton
http://www.wikidata.org/entity/Q124080975,,Geraldine May Butt
http://www.wikidata.org/entity/Q124080976,,William Tracy Turnerelli
http://www.wikidata.org/entity/Q124080977,,Hamilton Aidé
http://www.wikidata.org/entity/Q124080978,,Anton Giulio Barrili
http://www.wikidata.org/entity/Q124080979,,William Wilthieu Fenn
http://www.wikidata.org/entity/Q124080980,,Anne Manning
http://www.wikidata.org/entity/Q124080981,,Philip Meadows Taylor
http://www.wikidata.org/entity/Q124081367,,Julian Sturgis
http://www.wikidata.org/entity/Q124081369,,Evelyn Everett-Green
http://www.wikidata.org/entity/Q124081370,,Ian Maclaren
http://www.wikidata.org/entity/Q124081372,,Emma Murdock Van Deventer
http://www.wikidata.org/entity/Q124081375,,Elizabeth Rundle Charles
http://www.wikidata.org/entity/Q124081378,,John Arthur Barry
http://www.wikidata.org/entity/Q124081380,,Frances E. M. Notley
http://www.wikidata.org/entity/Q124081383,,Dinah Craik
http://www.wikidata.org/entity/Q124081384,,Ann Maria Carter Smith
http://www.wikidata.org/entity/Q124081386,,Thomas Colley Grattan
http://www.wikidata.org/entity/Q124081387,,Margaret Oliphant
http://www.wikidata.org/entity/Q124081388,,Catherine Hubback
http://www.wikidata.org/entity/Q124081389,,Thomas A. Pinkerton
http://www.wikidata.org/entity/Q124081390,,George Payne Rainsford James
http://www.wikidata.org/entity/Q124081391,,Mrs Alexander
http://www.wikidata.org/entity/Q124081392,,James Pycroft
http://www.wikidata.org/entity/Q124081393,,Catherine Ray
http://www.wikidata.org/entity/Q124081394,,Margaret Oliphant
http://www.wikidata.org/entity/Q124081395,,Agnes Giberne
http://www.wikidata.org/entity/Q124081396,,Harold Edward Bindloss
http://www.wikidata.org/entity/Q124081397,,Annie Shepherd Swan
http://www.wikidata.org/entity/Q124081398,,Margaret Wolfe Hungerford
http://www.wikidata.org/entity/Q124081399,,Fergus Hume
http://www.wikidata.org/entity/Q124081400,,Mrs J. H. Riddell
http://www.wikidata.org/entity/Q124081401,,Grace L. Keith Johnston
http://www.wikidata.org/entity/Q124081402,,Jebediah Vincent Huntington
http://www.wikidata.org/entity/Q124081403,,Richard Steel Maurice
http://www.wikidata.org/entity/Q124081404,,Henry Brougham
http://www.wikidata.org/entity/Q124081405,,John Richard Beste
http://www.wikidata.org/entity/Q124081406,,Thomas Cooper
http://www.wikidata.org/entity/Q124081407,,Christopher James Riethmuller
http://www.wikidata.org/entity/Q124081408,,Annie Shepherd Swan
http://www.wikidata.org/entity/Q124081409,,Jessie Fothergill
http://www.wikidata.org/entity/Q124081410,,Silas K. Hocking
http://www.wikidata.org/entity/Q124081411,,Isabella Eleanor Aylmer
http://www.wikidata.org/entity/Q124081412,,W. S. Lach-Szyrma
http://www.wikidata.org/entity/Q124081413,,Henry E. Dennehy
http://www.wikidata.org/entity/Q124081414,,Bertram Mitford
http://www.wikidata.org/entity/Q124081415,,William Heygate
http://www.wikidata.org/entity/Q124081416,,Alexander Smith
http://www.wikidata.org/entity/Q124081417,,Frederick Arnold
http://www.wikidata.org/entity/Q124081418,,Edward Bulwer-Lytton
http://www.wikidata.org/entity/Q124081419,,Henrietta Louisa Farrer
http://www.wikidata.org/entity/Q124081420,,Susannah Mary Paull
http://www.wikidata.org/entity/Q124081421,,Edith C. Kenyon
http://www.wikidata.org/entity/Q124081422,,Mary Howitt
http://www.wikidata.org/entity/Q124081423,,Dinah Craik
http://www.wikidata.org/entity/Q124081424,,Richard Doddridge Blackmore
http://www.wikidata.org/entity/Q124081425,,Maria Jane McIntosh
http://www.wikidata.org/entity/Q124081426,,William Heygate
http://www.wikidata.org/entity/Q124081427,,John Walter Sherer
http://www.wikidata.org/entity/Q124081428,,Mary Ann Kelty
http://www.wikidata.org/entity/Q124081429,,Catherine Maria Grey
http://www.wikidata.org/entity/Q124081430,,Mrs. Ogden Meeker
http://www.wikidata.org/entity/Q124081433,,Catherine Grace Godwin
http://www.wikidata.org/entity/Q124081434,,Catherine Maria Grey
http://www.wikidata.org/entity/Q124081435,,James Manners Romanis
http://www.wikidata.org/entity/Q124081436,,Oswald John Frederick Crawfurd
http://www.wikidata.org/entity/Q124081437,,Flora Matilda Hayter
http://www.wikidata.org/entity/Q124081438,,George Alfred Henty
http://www.wikidata.org/entity/Q124081439,,Eliza Tabor Stephenson
http://www.wikidata.org/entity/Q124081440,,Walter Besant
http://www.wikidata.org/entity/Q124081441,,Walter Besant
http://www.wikidata.org/entity/Q124081442,,Cyrus Redding
http://www.wikidata.org/entity/Q124081443,,Laurence Housman
http://www.wikidata.org/entity/Q124081444,,William Gordon Stables
http://www.wikidata.org/entity/Q124081445,,Henry Rider Haggard
http://www.wikidata.org/entity/Q124081446,,Henrietta Georgiana Marcia Lascelles Chatterton
http://www.wikidata.org/entity/Q124081447,,James Baillie Fraser
http://www.wikidata.org/entity/Q124081448,,Jean Ingelow
http://www.wikidata.org/entity/Q124081449,,Annie Hall Cudlip
http://www.wikidata.org/entity/Q124081452,,Emma Marshall
http://www.wikidata.org/entity/Q124081453,,Marianne Spencer Stanhope Hudson
http://www.wikidata.org/entity/Q124081454,,Elizabeth Sara Sheppard
http://www.wikidata.org/entity/Q124081455,,Erminda Rentoul Esler
http://www.wikidata.org/entity/Q124081456,,James Greenwood
http://www.wikidata.org/entity/Q124081457,,Julian Ralph
http://www.wikidata.org/entity/Q124081458,,Harriette Smythies
http://www.wikidata.org/entity/Q124081459,,John Swete Cummins
http://www.wikidata.org/entity/Q124081460,,Emily Feake Bridges
http://www.wikidata.org/entity/Q124081461,,Laurence Oliphant
http://www.wikidata.org/entity/Q124081462,,Charles Kingsley
http://www.wikidata.org/entity/Q124081463,,Charles Thomas Clement James
http://www.wikidata.org/entity/Q124081464,,Elizabeth Wormeley Latimer
http://www.wikidata.org/entity/Q124081465,,L. McManus
http://www.wikidata.org/entity/Q124081467,,Catherine Frances Cartwright
http://www.wikidata.org/entity/Q124081469,,Gertrude Atherton
http://www.wikidata.org/entity/Q124081470,,Christabel Coleridge
http://www.wikidata.org/entity/Q124081471,,Frances Eleanor Trollope
http://www.wikidata.org/entity/Q124081472,,Mary McKinlay Perks
http://www.wikidata.org/entity/Q124081473,,Ernest Glanville
http://www.wikidata.org/entity/Q124081474,,Grace Stebbing
http://www.wikidata.org/entity/Q124081475,,Adelaide Margaret Cameron
http://www.wikidata.org/entity/Q124081477,,Noel Ainslie
http://www.wikidata.org/entity/Q124081478,,Alexander Christie
http://www.wikidata.org/entity/Q124081479,,Mary Emma Martin
http://www.wikidata.org/entity/Q124081480,,Charles Gibbon
http://www.wikidata.org/entity/Q124081481,,Frank R. Stockton
http://www.wikidata.org/entity/Q124081482,,Elizabeth Missing Sewell
http://www.wikidata.org/entity/Q124081483,,Henry Martineau Greenhow
http://www.wikidata.org/entity/Q124081208,,Bret Harte
http://www.wikidata.org/entity/Q124081209,,Edmund Hodgson Yates
http://www.wikidata.org/entity/Q124081210,,Mrs Alexander
http://www.wikidata.org/entity/Q124081211,,Harriette Smythies
http://www.wikidata.org/entity/Q124081212,,David Christie Murray
http://www.wikidata.org/entity/Q124081214,,Gertrude Stock
http://www.wikidata.org/entity/Q124081215,,Adelaide Kemble
http://www.wikidata.org/entity/Q124081216,,Edward Jenkins
http://www.wikidata.org/entity/Q124081218,,George Payne Rainsford James
http://www.wikidata.org/entity/Q124081219,,Gertrude Atherton
http://www.wikidata.org/entity/Q124081220,,Sarnia
http://www.wikidata.org/entity/Q124081221,,Gertrude Fenton
http://www.wikidata.org/entity/Q124081222,,Margaret Oliphant
http://www.wikidata.org/entity/Q124081223,,Rhoda Broughton
http://www.wikidata.org/entity/Q124081224,,Emily Jolly
http://www.wikidata.org/entity/Q124081225,,Florence Warden
